Attribute,Commodity,Process,Period,Region,Vintage,TimeSlice,UserConstraint,Value,Scenario,Variable,ProcessGroup,Description,CommodityGroup,SectorGroup,Sector,EndUse
VAR_FOut,OTHR-LIGHT-LIGHT,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.13487703,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Lighting
VAR_FOut,OTHR-MOTOR-MTV_STA,IMPDEMZ,2038,NI,2038,ANNUAL,-,1.233456102,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Motive Power, Stationary"
VAR_FOut,OTHR-PUMP-PUMP,IMPDEMZ,2038,NI,2038,ANNUAL,-,1.101315576,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Pumping
VAR_FOut,OTHR-SH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.030055232,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,PULP-ACOMP-COMP_AIR,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.00574603125,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Compressed Air
VAR_FOut,PULP-BOILR-PH_INT,IMPDEMZ,2038,NI,2038,ANNUAL,-,6.6694582242,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,PULP-BURNR-PH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.086022168,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,PULP-ELCTR-ELCTR,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.00113082,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Electronics and Other Electrical Uses
VAR_FOut,PULP-FAN-FAN,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.0190326750000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Fans
VAR_FOut,PULP-FURNC-PH_HIGH,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.434352704,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,PULP-HEATX-PH_INT,IMPDEMZ,2038,NI,2038,ANNUAL,-,3.57257759466608,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,PULP-LIGHT-LIGHT,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.00392693,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Lighting
VAR_FOut,PULP-MOTOR-MTV_STA,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.05413581,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Motive Power, Stationary"
VAR_FOut,PULP-PUMP-PUMP,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.044974512,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Pumping
VAR_FOut,PULP-REFIN-REFIN,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.20487195,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Refiners
VAR_FOut,PULP-SH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.000214216,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,STEEL-BOILR-WH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.005917131,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,STEEL-BURNR-PH_INT,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.030097392,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,STEEL-ELCTR-ELCTR,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.22576428,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Electronics and Other Electrical Uses
VAR_FOut,STEEL-FDSTK-FDSTK,IMPDEMZ,2038,NI,2038,ANNUAL,-,16.44,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Feedstock
VAR_FOut,STEEL-FRIDG-FRIDG,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.1983881775,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Refrigeration
VAR_FOut,STEEL-FURNC-ISTEEL,IMPDEMZ,2038,NI,2038,ANNUAL,-,1.980119088,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Iron and Steel Manufacturing
VAR_FOut,STEEL-FURNC-PH_HIGH,IMPDEMZ,2038,NI,2038,ANNUAL,-,1.037573992,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,STEEL-HEATR-PH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.0100630498353212,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,STEEL-IOVEN-PH_HIGH,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.101010955,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,STEEL-LIGHT-LIGHT,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.09249309,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Lighting
VAR_FOut,STEEL-MOTOR-ISTEEL,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.78863229,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Iron and Steel Manufacturing
VAR_FOut,STEEL-MOTOR-MTV_STA,IMPDEMZ,2038,NI,2038,ANNUAL,-,1.017793971,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Motive Power, Stationary"
VAR_FOut,T_F_Rail,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.318717554071855,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Freight Rail
VAR_FOut,T_P_Rail,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.11106232426224,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Passenger Rail
VAR_FOut,UREA -BOILR-PH_HIGH,IMPDEMZ,2038,NI,2038,ANNUAL,-,1.63695073,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,UREA -COMPR-MTV_STA,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.89863575,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,"Motive Power, Stationary"
VAR_FOut,UREA -FDSTK-FDSTK,IMPDEMZ,2038,NI,2038,ANNUAL,-,3.53647588,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,Feedstock
VAR_FOut,WOOD-ACOMP-COMP_AIR,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.103309865625,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Compressed Air
VAR_FOut,WOOD-BOILR-PH_INT,IMPDEMZ,2038,NI,2038,ANNUAL,-,10.7977910031,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-BOILR-PH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.2858229444,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,WOOD-BURNR-PH_INT,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.00108419,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-ELCTR-ELCTR,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.00741129,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Electronics and Other Electrical Uses
VAR_FOut,WOOD-FAN-FAN,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.916412053125,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Fans
VAR_FOut,WOOD-FURNC-PH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.132178336,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,WOOD-HEATX-PH_INT,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.508497527999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-HPPH-PH_LOW,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.00240547,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,WOOD-LIGHT-LIGHT,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.11663364,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Lighting
VAR_FOut,WOOD-MOTOR-MTV_STA,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.588681963,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Motive Power, Stationary"
VAR_FOut,WOOD-PUMP-PUMP,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.110692446,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Pumping
VAR_FOut,WOOD-REFIN-REFIN,IMPDEMZ,2038,NI,2038,ANNUAL,-,0.21773575,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Refiners
VAR_FOut,ADCF-IRG,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.3108040758,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Irrigation
VAR_FOut,ADCF-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0043631644,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Lighting
VAR_FOut,ADCF-MoTP-Mob,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.243394572935294,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Motive Power, Mobile"
VAR_FOut,ADCF-MoTP-Stat,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.6294819592,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Motive Power, Stationary"
VAR_FOut,ADCF-PUMP,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.566077568,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Pumping
VAR_FOut,ADCF-RFGR,IMPDEMZ,2043,NI,2043,ANNUAL,-,1.619909584,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Refrigeration
VAR_FOut,ADCF-WH,IMPDEMZ,2043,NI,2043,ANNUAL,-,1.344754079,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,AFISH-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.000901789,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping",Lighting
VAR_FOut,AFISH-MoTP-Mob,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.1048383522,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping","Motive Power, Mobile"
VAR_FOut,AFISH-MoTP-Stat,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0018040512,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping","Motive Power, Stationary"
VAR_FOut,AFISH-OTH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.001932912,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping",Electronics and Other Electrical Uses
VAR_FOut,AFISH-RFGR,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.077289048,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping",Refrigeration
VAR_FOut,AFORE-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0040789952,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,Lighting
VAR_FOut,AFORE-MoTP-Mob,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.129239007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,"Motive Power, Mobile"
VAR_FOut,AFORE-MoTP-Stat,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.1677495122,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,"Motive Power, Stationary"
VAR_FOut,AFORE-OTH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.003017097,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,Electronics and Other Electrical Uses
VAR_FOut,AFORE-PH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.000466888,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,AHORT-IRG,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.1132779608,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Horticulture (Outdoor),Irrigation
VAR_FOut,AHORT-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0095653446,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Horticulture (Outdoor),Lighting
VAR_FOut,AHORT-MoTP-Mob,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.123992517105882,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Horticulture (Outdoor),"Motive Power, Mobile"
VAR_FOut,AHORT-MoTP-Stat,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.027731724,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Horticulture (Outdoor),"Motive Power, Stationary"
VAR_FOut,AINDC-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0013074782,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Indoor Cropping,Lighting
VAR_FOut,AINDC-MoTP-Stat,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.007471296,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Indoor Cropping,"Motive Power, Stationary"
VAR_FOut,AINDC-SH,IMPDEMZ,2043,NI,2043,ANNUAL,-,1.136775522,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Indoor Cropping,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,ALIVE-IRG,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0680436514999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Livestock Farming,Irrigation
VAR_FOut,ALIVE-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.010390569,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Livestock Farming,Lighting
VAR_FOut,ALIVE-MoTP-Mob,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.305837358611765,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Livestock Farming,"Motive Power, Mobile"
VAR_FOut,AOTH-MoTP-Stat,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0007520772,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Other Agriculture,"Motive Power, Stationary"
VAR_FOut,AOTH-PH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.4634536074,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Other Agriculture,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,AOTH-SH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.04705232,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Other Agriculture,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,CHEM-BOILR-PH_HIGH,IMPDEMZ,2043,NI,2043,ANNUAL,-,1.1164606332,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,CHEM-BURNR-PH_HIGH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.199308608,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,CHEM-ELCTR-ELCTR,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0022104,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),Electronics and Other Electrical Uses
VAR_FOut,CHEM-FURNC-PH_HIGH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.094097936,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,CHEM-FURNC-PH_INT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.111166024,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,CHEM-HEATR-PH_INT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.157104458666643,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,CHEM-LIGHT-LIGHT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.02361281,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),Lighting
VAR_FOut,CHEM-MOTOR-MTV_STA,IMPDEMZ,2043,NI,2043,ANNUAL,-,1.259172405,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),"Motive Power, Stationary"
VAR_FOut,CHEM-SH_LOW,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.01783415,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Chemicals (excl. Urea and Methanol),"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,CNST-ELCTR-ELCTR,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.01522975,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Construction,Electronics and Other Electrical Uses
VAR_FOut,CNST-ENGIN-MTV_STA,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.238040566,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Construction,"Motive Power, Stationary"
VAR_FOut,CNST-ICENG-MTV_MOB,IMPDEMZ,2043,NI,2043,ANNUAL,-,1.0146997688,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Construction,"Motive Power, Mobile"
VAR_FOut,CNST-LIGHT-LIGHT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.12553471,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Construction,Lighting
VAR_FOut,CNST-MOTOR-MTV_STA,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.604633437,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Construction,"Motive Power, Stationary"
VAR_FOut,CNST-SH_LOW,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.354259482164918,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Construction,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_DATA-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0022807942,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Data Centre,Lighting
VAR_FOut,C_DATA-OTH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.53712288,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Data Centre,Electronics and Other Electrical Uses
VAR_FOut,C_DATA-SC,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.377496,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Data Centre,Space Cooling
VAR_FOut,C_EDU-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0759274481,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,Lighting
VAR_FOut,C_EDU-MPM,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.00134428,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,"Motive Power, Mobile"
VAR_FOut,C_EDU-MPS,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0081391858,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,"Motive Power, Stationary"
VAR_FOut,C_EDU-OTH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.080285931,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,Electronics and Other Electrical Uses
VAR_FOut,C_EDU-RF,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.002876346,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,Refrigeration
VAR_FOut,C_EDU-SC,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.356981065,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,Space Cooling
VAR_FOut,C_EDU-SH,IMPDEMZ,2043,NI,2043,ANNUAL,-,1.657752654,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_EDU-WH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.124586139,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Education,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,C_HLTH-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.0673654137,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,Lighting
VAR_FOut,C_HLTH-MPM,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.001521934,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,"Motive Power, Mobile"
VAR_FOut,C_HLTH-MPS,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.061287165,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,"Motive Power, Stationary"
VAR_FOut,C_HLTH-OTH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.208299222,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,Electronics and Other Electrical Uses
VAR_FOut,C_HLTH-PH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.2778619494,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,C_HLTH-RF,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.115636158,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,Refrigeration
VAR_FOut,C_HLTH-SC,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.712536895,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,Space Cooling
VAR_FOut,C_HLTH-SH,IMPDEMZ,2043,NI,2043,ANNUAL,-,2.1881740005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_HLTH-WH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.515653698,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,C_OFFC-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.3852851745,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,Lighting
VAR_FOut,C_OFFC-MPM,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.2307308644,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Motive Power, Mobile"
VAR_FOut,C_OFFC-MPS,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.452143053,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Motive Power, Stationary"
VAR_FOut,C_OFFC-OTH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.97350723,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,Electronics and Other Electrical Uses
VAR_FOut,C_OFFC-SC,IMPDEMZ,2043,NI,2043,ANNUAL,-,3.68932991,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,Space Cooling
VAR_FOut,C_OFFC-SH,IMPDEMZ,2043,NI,2043,ANNUAL,-,5.5149097622,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_OFFC-WH,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.678065958,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,C_OTH-LT,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.1027725152,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,Lighting
VAR_FOut,C_OTH-MPM,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.689014704,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,"Motive Power, Mobile"
VAR_FOut,C_OTH-MPS,IMPDEMZ,2043,NI,2043,ANNUAL,-,0.282173238,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,"Motive Power, Stationary"
